ID,Terms,Start,End,First Name,Last Name
S000366,rep,24/05/1813,03/03/1815,Zebulon,Shipherd
S000469,rep,24/05/1813,03/03/1815,Richard,Skinner
S000483,rep,24/05/1813,03/03/1815,Amos,Slaymaker
S000556,rep,24/05/1813,03/03/1815,Isaac,Smith
S000564,rep,07/12/1801,03/03/1803,John,Smith
S000564,rep,17/10/1803,03/03/1805,John,Smith
S000564,rep,02/12/1805,03/03/1807,John,Smith
S000564,rep,26/10/1807,03/03/1809,John,Smith
S000564,rep,22/05/1809,03/03/1811,John,Smith
S000564,rep,04/11/1811,03/03/1813,John,Smith
S000564,rep,24/05/1813,03/03/1815,John,Smith
S000608,rep,24/05/1813,03/03/1815,Samuel,Smith
S000941,sen,01/01/1796,03/03/1799,Richard,Stockton
S000941,rep,24/05/1813,03/03/1815,Richard,Stockton
S000955,rep,02/12/1799,03/03/1801,David,Stone
S000955,sen,07/12/1801,03/03/1807,David,Stone
S000955,sen,24/05/1813,03/03/1815,David,Stone
T000015,sen,22/05/1809,03/03/1813,Charles,Tait
T000015,sen,24/05/1813,03/03/1819,Charles,Tait
T000036,rep,24/05/1813,03/03/1815,Adamson,Tannehill
T000205,rep,24/05/1813,03/03/1815,Joel,Thompson
W000287,sen,02/12/1799,03/03/1805,William,Wells
W000287,sen,24/05/1813,03/03/1817,William,Wells
W000367,rep,24/05/1813,03/03/1815,Francis,White
W000402,rep,24/05/1813,03/03/1815,James,Whitehill
W000404,rep,02/12/1805,03/03/1807,Robert,Whitehill
W000404,rep,26/10/1807,03/03/1809,Robert,Whitehill
W000404,rep,22/05/1809,03/03/1811,Robert,Whitehill
W000404,rep,04/11/1811,03/03/1813,Robert,Whitehill
W000404,rep,24/05/1813,03/03/1815,Robert,Whitehill
W000644,rep,24/05/1813,03/03/1815,Elisha,Winter
W000687,rep,24/05/1813,03/03/1815,Abiel,Wood
B000192,rep,22/05/1809,03/03/1811,William,Barry
B000192,sen,01/01/1814,03/03/1817,William,Barry
K000141,sen,01/01/1814,03/03/1815,Joseph,Kerr
L000387,sen,01/01/1814,31/12/1815,Francis,Locke
R000313,rep,04/11/1811,03/03/1813,Jonathan,Roberts
R000313,rep,24/05/1813,24/02/1814,Jonathan,Roberts
R000313,sen,24/02/1814,03/03/1815,Jonathan,Roberts
R000313,sen,04/12/1815,03/03/1821,Jonathan,Roberts
T000220,rep,02/12/1805,03/03/1807,Thomas,Thompson
T000220,sen,01/01/1814,03/03/1817,Thomas,Thompson
W000053,sen,01/01/1814,03/03/1815,George,Walker
W000324,rep,26/10/1807,03/03/1809,Jesse,Wharton
W000324,sen,01/01/1814,31/12/1815,Jesse,Wharton
A000056,rep,04/12/1815,03/03/1817,Asa,Adgate
A000096,rep,24/05/1813,03/03/1815,John,Alexander
A000096,rep,04/12/1815,03/03/1817,John,Alexander
A000324,rep,04/12/1815,03/03/1817,Charles,Atherton
A000345,rep,04/11/1811,03/03/1813,Daniel,Avery
A000345,rep,24/05/1813,03/03/1815,Daniel,Avery
A000345,rep,04/12/1815,03/03/1817,Daniel,Avery
B000026,rep,15/05/1797,03/03/1799,George,Baer
B000026,rep,02/12/1799,03/03/1801,George,Baer
B000026,rep,04/12/1815,03/03/1817,George,Baer
B000060,rep,04/12/1815,03/03/1817,Ezra,Baker
B000137,rep,07/12/1795,03/03/1797,David,Bard
B000137,rep,15/05/1797,03/03/1799,David,Bard
B000137,rep,17/10/1803,03/03/1805,David,Bard
B000137,rep,02/12/1805,03/03/1807,David,Bard
B000137,rep,26/10/1807,03/03/1809,David,Bard
B000137,rep,22/05/1809,03/03/1811,David,Bard
B000137,rep,04/11/1811,03/03/1813,David,Bard
B000137,rep,24/05/1813,03/03/1815,David,Bard
B000137,rep,04/12/1815,03/03/1817,David,Bard
B000427,rep,04/12/1815,03/03/1817,Samuel,Betts
B000482,rep,04/12/1815,03/03/1817,James,Birdsall
B000733,rep,24/05/1813,03/03/1815,George,Bradbury
B000733,rep,04/12/1815,03/03/1817,George,Bradbury
B000785,rep,22/05/1809,03/03/1811,James,Breckinridge
B000785,rep,04/11/1811,03/03/1813,James,Breckinridge
B000785,rep,24/05/1813,03/03/1815,James,Breckinridge
B000785,rep,04/12/1815,03/03/1817,James,Breckinridge
B000833,rep,04/11/1811,03/03/1813,Elijah,Brigham
B000833,rep,24/05/1813,03/03/1815,Elijah,Brigham
B000833,rep,04/12/1815,03/03/1817,Elijah,Brigham
B000883,rep,04/12/1815,03/03/1817,Micah,Brooks
B000904,rep,04/12/1815,03/03/1817,Benjamin,Brown
B001132,rep,04/12/1815,03/03/1817,Thomas,Burnside
C000014,rep,04/12/1815,03/03/1817,Daniel,Cady
C000033,rep,24/05/1813,03/03/1815,James,Caldwell
C000033,rep,04/12/1815,03/03/1817,James,Caldwell
C000083,rep,17/10/1803,03/03/1805,George,Campbell
C000083,rep,02/12/1805,03/03/1807,George,Campbell
C000083,rep,26/10/1807,03/03/1809,George,Campbell
C000083,sen,04/11/1811,03/03/1815,George,Campbell
C000083,sen,04/12/1815,03/03/1819,George,Campbell
C000176,rep,04/12/1815,03/03/1817,James,Carr
C000288,rep,26/10/1807,03/03/1809,Epaphroditus,Champion
C000288,rep,22/05/1809,03/03/1811,Epaphroditus,Champion
C000288,rep,04/11/1811,03/03/1813,Epaphroditus,Champion
C000288,rep,24/05/1813,03/03/1815,Epaphroditus,Champion
C000288,rep,04/12/1815,03/03/1817,Epaphroditus,Champion
C000320,rep,24/05/1813,03/03/1815,John,Chappell
C000320,rep,04/12/1815,03/03/1817,John,Chappell
C000366,rep,04/12/1815,03/03/1817,Daniel,Chipman
C000394,rep,24/05/1813,03/03/1815,Bradbury,Cilley
C000394,rep,04/12/1815,03/03/1817,Bradbury,Cilley
C000438,rep,04/12/1815,03/03/1817,James,Clark
C000456,rep,04/12/1815,03/03/1817,Archibald,Clarke
C000487,rep,15/05/1797,03/03/1799,Matthew,Clay
C000487,rep,02/12/1799,03/03/1801,Matthew,Clay
C000487,rep,07/12/1801,03/03/1803,Matthew,Clay
C000487,rep,17/10/1803,03/03/1805,Matthew,Clay
C000487,rep,02/12/1805,03/03/1807,Matthew,Clay
C000487,rep,26/10/1807,03/03/1809,Matthew,Clay
C000487,rep,22/05/1809,03/03/1811,Matthew,Clay
C000487,rep,04/11/1811,03/03/1813,Matthew,Clay
C000487,rep,04/12/1815,03/03/1817,Matthew,Clay
C000510,rep,24/05/1813,03/03/1815,David,Clendenin
C000510,rep,04/12/1815,03/03/1817,David,Clendenin
C000531,rep,07/12/1795,03/03/1797,John,Clopton
C000531,rep,15/05/1797,03/03/1799,John,Clopton
C000531,rep,07/12/1801,03/03/1803,John,Clopton
C000531,rep,17/10/1803,03/03/1805,John,Clopton
C000531,rep,02/12/1805,03/03/1807,John,Clopton
C000531,rep,26/10/1807,03/03/1809,John,Clopton
C000531,rep,22/05/1809,03/03/1811,John,Clopton
C000531,rep,04/11/1811,03/03/1813,John,Clopton
C000531,rep,24/05/1813,03/03/1815,John,Clopton
C000531,rep,04/12/1815,03/03/1817,John,Clopton
C000692,rep,04/12/1815,03/03/1817,Samuel,Conner
C000762,rep,24/05/1813,03/03/1815,Thomas,Cooper
C000762,rep,04/12/1815,03/03/1817,Thomas,Cooper
C000894,rep,22/05/1809,03/03/1811,William,Crawford
C000894,rep,04/11/1811,03/03/1813,William,Crawford
C000894,rep,24/05/1813,03/03/1815,William,Crawford
C000894,rep,04/12/1815,03/03/1817,William,Crawford
C000914,rep,04/12/1815,03/03/1817,Henry,Crocheron
D000024,rep,03/01/1797,03/03/1797,Samuel,Dana
D000024,rep,15/05/1797,03/03/1799,Samuel,Dana
D000024,rep,02/12/1799,03/03/1801,Samuel,Dana
D000024,rep,07/12/1801,03/03/1803,Samuel,Dana
D000024,rep,17/10/1803,03/03/1805,Samuel,Dana
D000024,rep,02/12/1805,03/03/1807,Samuel,Dana
D000024,rep,26/10/1807,03/03/1809,Samuel,Dana
D000024,rep,22/05/1809,10/05/1810,Samuel,Dana
D000024,sen,04/12/1810,03/03/1815,Samuel,Dana
D000024,sen,04/12/1815,03/03/1821,Samuel,Dana
D000075,rep,02/12/1799,03/03/1801,John,Davenport
D000075,rep,07/12/1801,03/03/1803,John,Davenport
D000075,rep,17/10/1803,03/03/1805,John,Davenport
D000075,rep,02/12/1805,03/03/1807,John,Davenport
D000075,rep,26/10/1807,03/03/1809,John,Davenport
D000075,rep,22/05/1809,03/03/1811,John,Davenport
D000075,rep,04/11/1811,03/03/1813,John,Davenport
D000075,rep,24/05/1813,03/03/1815,John,Davenport
D000075,rep,04/12/1815,03/03/1817,John,Davenport
D000306,rep,04/12/1815,03/03/1817,Samuel,Dickens
E000022,rep,24/05/1813,03/03/1815,Rufus,Easton
E000022,rep,04/12/1815,03/03/1817,Rufus,Easton
F000124,rep,24/10/1791,03/03/1793,William,Findley
F000124,rep,02/12/1793,03/03/1795,William,Findley
F000124,rep,07/12/1795,03/03/1797,William,Findley
F000124,rep,15/05/1797,03/03/1799,William,Findley
F000124,rep,17/10/1803,03/03/1805,William,Findley
F000124,rep,02/12/1805,03/03/1807,William,Findley
F000124,rep,26/10/1807,03/03/1809,William,Findley
F000124,rep,22/05/1809,03/03/1811,William,Findley
F000124,rep,04/11/1811,03/03/1813,William,Findley
F000124,rep,24/05/1813,03/03/1815,William,Findley
F000124,rep,04/12/1815,03/03/1817,William,Findley
F000155,rep,22/05/1809,03/03/1811,Jonathan,Fisk
F000155,rep,24/05/1813,03/03/1815,Jonathan,Fisk
F000155,rep,04/12/1815,03/03/1817,Jonathan,Fisk
F000204,rep,04/12/1815,03/03/1817,Thomas,Fletcher
G000096,rep,24/05/1813,03/03/1815,William,Gaston
G000096,rep,04/12/1815,03/03/1817,William,Gaston
G000150,rep,26/10/1807,03/03/1809,Thomas,Gholson
G000150,rep,22/05/1809,03/03/1811,Thomas,Gholson
G000150,rep,04/11/1811,03/03/1813,Thomas,Gholson
G000150,rep,24/05/1813,03/03/1815,Thomas,Gholson
G000150,rep,04/12/1815,03/03/1817,Thomas,Gholson
G000231,rep,24/05/1813,03/03/1815,Hugh,Glasgow
G000231,rep,04/12/1815,03/03/1817,Hugh,Glasgow
G000257,rep,22/05/1809,03/03/1811,Thomas,Gold
G000257,rep,04/11/1811,03/03/1813,Thomas,Gold
G000257,rep,04/12/1815,03/03/1817,Thomas,Gold
G000261,rep,02/12/1805,03/03/1807,Charles,Goldsborough
G000261,rep,26/10/1807,03/03/1809,Charles,Goldsborough
G000261,rep,22/05/1809,03/03/1811,Charles,Goldsborough
G000261,rep,04/11/1811,03/03/1813,Charles,Goldsborough
G000261,rep,24/05/1813,03/03/1815,Charles,Goldsborough
G000261,rep,04/12/1815,03/03/1817,Charles,Goldsborough
G000322,sen,24/05/1813,03/03/1815,Christopher,Gore
G000322,sen,04/12/1815,03/03/1817,Christopher,Gore
G000461,rep,24/05/1813,03/03/1815,Isaac,Griffin
G000461,rep,04/12/1815,03/03/1817,Isaac,Griffin
G000498,rep,04/11/1811,03/03/1813,Thomas,Grosvenor
G000498,rep,24/05/1813,03/03/1815,Thomas,Grosvenor
G000498,rep,04/12/1815,03/03/1817,Thomas,Grosvenor
H000018,rep,04/12/1815,03/03/1817,John,Hahn
H000039,rep,22/05/1809,03/03/1811,William,Hale
H000039,rep,24/05/1813,03/03/1815,William,Hale
H000039,rep,04/12/1815,03/03/1817,William,Hale
H000045,rep,04/11/1811,03/03/1813,Bolling,Hall
H000045,rep,24/05/1813,03/03/1815,Bolling,Hall
H000045,rep,04/12/1815,03/03/1817,Bolling,Hall
H000127,rep,04/12/1815,03/03/1817,Jabez,Hammond
H000361,rep,04/11/1811,03/03/1813,Aylett,Hawes
H000361,rep,24/05/1813,03/03/1815,Aylett,Hawes
H000361,rep,04/12/1815,03/03/1817,Aylett,Hawes
H000476,rep,04/12/1815,03/03/1817,Bennett,Henderson
H000795,sen,01/01/1810,03/03/1815,Outerbridge,Horsey
H000795,sen,04/12/1815,03/03/1821,Outerbridge,Horsey
H000915,rep,02/12/1799,03/03/1801,Benjamin,Huger
H000915,rep,07/12/1801,03/03/1803,Benjamin,Huger
H000915,rep,17/10/1803,03/03/1805,Benjamin,Huger
H000915,rep,04/12/1815,03/03/1817,Benjamin,Huger
H000935,rep,24/05/1813,03/03/1815,John,Hulbert
H000935,rep,04/12/1815,03/03/1817,John,Hulbert
H000967,rep,04/11/1811,03/03/1813,John,Hungerford
H000967,rep,24/05/1813,03/03/1815,John,Hungerford
H000967,rep,04/12/1815,03/03/1817,John,Hungerford
H000991,sen,04/11/1811,03/03/1815,William,Hunter
H000991,sen,04/12/1815,03/03/1821,William,Hunter
I000042,rep,24/05/1813,03/03/1815,Jared,Irwin
I000042,rep,04/12/1815,03/03/1817,Jared,Irwin
J000021,rep,17/10/1803,03/03/1805,John,Jackson
J000021,rep,02/12/1805,03/03/1807,John,Jackson
J000021,rep,26/10/1807,03/03/1809,John,Jackson
J000021,rep,22/05/1809,03/03/1811,John,Jackson
J000021,rep,24/05/1813,03/03/1815,John,Jackson
J000021,rep,04/12/1815,03/03/1817,John,Jackson
J000107,rep,04/12/1815,03/03/1817,Luther,Jewett
K000126,rep,24/05/1813,03/03/1815,Moss,Kent
K000126,rep,04/12/1815,03/03/1817,Moss,Kent
K000136,rep,24/05/1813,03/03/1815,John,Kerr
K000136,rep,04/12/1815,03/03/1817,John,Kerr
K000169,rep,24/05/1813,03/03/1815,James,Kilbourne
K000169,rep,04/12/1815,03/03/1817,James,Kilbourne
K000197,rep,24/05/1813,03/03/1815,Cyrus,King
K000197,rep,04/12/1815,03/03/1817,Cyrus,King
L000066,rep,04/12/1815,03/03/1817,Chauncey,Langdon
L000118,rep,17/10/1803,03/03/1805,William,Lattimore
L000118,rep,02/12/1805,03/03/1807,William,Lattimore
L000118,rep,24/05/1813,03/03/1815,William,Lattimore
L000118,rep,04/12/1815,03/03/1817,William,Lattimore
L000126,rep,04/11/1811,03/03/1813,Lyman,Law
L000126,rep,24/05/1813,03/03/1815,Lyman,Law
L000126,rep,04/12/1815,03/03/1817,Lyman,Law
L000290,rep,17/10/1803,03/03/1805,Joseph,Lewis
L000290,rep,02/12/1805,03/03/1807,Joseph,Lewis
L000290,rep,26/10/1807,03/03/1809,Joseph,Lewis
L000290,rep,22/05/1809,03/03/1811,Joseph,Lewis
L000290,rep,04/11/1811,03/03/1813,Joseph,Lewis
L000290,rep,24/05/1813,03/03/1815,Joseph,Lewis
L000290,rep,04/12/1815,03/03/1817,Joseph,Lewis
L000460,rep,04/12/1815,03/03/1817,William,Love
L000466,rep,24/05/1813,03/03/1815,John,Lovett
L000466,rep,04/12/1815,03/03/1817,John,Lovett
L000524,rep,22/05/1809,03/03/1811,Aaron,Lyle
L000524,rep,04/11/1811,03/03/1813,Aaron,Lyle
L000524,rep,24/05/1813,03/03/1815,Aaron,Lyle
L000524,rep,04/12/1815,03/03/1817,Aaron,Lyle
L000539,rep,04/12/1815,03/03/1817,Asa,Lyon
M000146,rep,04/12/1815,03/03/1817,Charles,Marsh
M000288,rep,04/12/1815,03/03/1817,William,Mayrant
M000496,rep,22/05/1809,03/03/1811,Samuel,McKee
M000496,rep,04/11/1811,03/03/1813,Samuel,McKee
M000496,rep,24/05/1813,03/03/1815,Samuel,McKee
M000496,rep,04/12/1815,03/03/1817,Samuel,McKee
M000549,rep,24/05/1813,03/03/1815,John,McLean
M000549,rep,04/12/1815,03/03/1817,John,McLean
M000840,rep,24/05/1813,03/03/1815,Hosea,Moffitt
M000840,rep,04/12/1815,03/03/1817,Hosea,Moffitt
M000909,rep,17/10/1803,03/03/1805,Nicholas,Moore
M000909,rep,02/12/1805,03/03/1807,Nicholas,Moore
M000909,rep,26/10/1807,03/03/1809,Nicholas,Moore
M000909,rep,22/05/1809,03/03/1811,Nicholas,Moore
M000909,rep,24/05/1813,03/03/1815,Nicholas,Moore
M000909,rep,04/12/1815,03/03/1817,Nicholas,Moore
M000919,rep,07/12/1801,03/03/1803,Thomas,Moore
M000919,rep,17/10/1803,03/03/1805,Thomas,Moore
M000919,rep,02/12/1805,03/03/1807,Thomas,Moore
M000919,rep,26/10/1807,03/03/1809,Thomas,Moore
M000919,rep,22/05/1809,03/03/1811,Thomas,Moore
M000919,rep,04/11/1811,03/03/1813,Thomas,Moore
M000919,rep,04/12/1815,03/03/1817,Thomas,Moore
M001084,rep,24/05/1813,03/03/1815,William,Murfree
M001084,rep,04/12/1815,03/03/1817,William,Murfree
N000164,rep,04/12/1815,03/03/1817,John,Noyes
O000100,rep,04/11/1811,03/03/1813,Stephen,Ormsby
O000100,rep,24/05/1813,03/03/1815,Stephen,Ormsby
O000100,rep,04/12/1815,03/03/1817,Stephen,Ormsby
P000324,sen,17/10/1803,03/03/1805,Timothy,Pickering
P000324,sen,02/12/1805,03/03/1811,Timothy,Pickering
P000324,rep,24/05/1813,03/03/1815,Timothy,Pickering
P000324,rep,04/12/1815,03/03/1817,Timothy,Pickering
P000363,rep,04/11/1811,03/03/1813,William,Piper
P000363,rep,24/05/1813,03/03/1815,William,Piper
P000363,rep,04/12/1815,03/03/1817,William,Piper
P000446,rep,22/05/1809,03/03/1811,Peter,Porter
P000446,rep,04/11/1811,03/03/1813,Peter,Porter
P000446,rep,04/12/1815,03/03/1817,Peter,Porter
P000484,rep,04/12/1815,03/03/1817,Samuel,Powell
S000115,rep,04/12/1815,03/03/1817,Abraham,Schenck
S000257,rep,04/03/1789,03/03/1791,John,Sevier
S000257,rep,04/11/1811,03/03/1813,John,Sevier
S000257,rep,24/05/1813,03/03/1815,John,Sevier
S000257,rep,04/12/1815,03/03/1817,John,Sevier
S000295,rep,24/05/1813,03/03/1815,Solomon,Sharp
S000295,rep,04/12/1815,03/03/1817,Solomon,Sharp
S000317,rep,22/05/1809,03/03/1811,Daniel,Sheffey
S000317,rep,04/11/1811,03/03/1813,Daniel,Sheffey
S000317,rep,24/05/1813,03/03/1815,Daniel,Sheffey
S000317,rep,04/12/1815,03/03/1817,Daniel,Sheffey
S000617,rep,04/12/1815,03/03/1817,Thomas,Smith
S000638,rep,24/05/1813,03/03/1815,William,Smith
S000638,rep,04/12/1815,03/03/1817,William,Smith
S000794,rep,15/05/1797,03/03/1799,Richard,Stanford
S000794,rep,02/12/1799,03/03/1801,Richard,Stanford
S000794,rep,07/12/1801,03/03/1803,Richard,Stanford
S000794,rep,17/10/1803,03/03/1805,Richard,Stanford
S000794,rep,02/12/1805,03/03/1807,Richard,Stanford
S000794,rep,26/10/1807,03/03/1809,Richard,Stanford
S000794,rep,22/05/1809,03/03/1811,Richard,Stanford
S000794,rep,04/11/1811,03/03/1813,Richard,Stanford
S000794,rep,24/05/1813,03/03/1815,Richard,Stanford
S000794,rep,04/12/1815,03/03/1817,Richard,Stanford
S000821,rep,04/12/1815,03/03/1817,Asahel,Stearns
S000862,rep,24/05/1813,03/03/1815,Benjamin,Stephenson
S000862,rep,04/12/1815,03/03/1817,Benjamin,Stephenson
S001048,rep,02/12/1805,03/03/1807,Lewis,Sturges
S001048,rep,26/10/1807,03/03/1809,Lewis,Sturges
S001048,rep,22/05/1809,03/03/1811,Lewis,Sturges
S001048,rep,04/11/1811,03/03/1813,Lewis,Sturges
S001048,rep,24/05/1813,03/03/1815,Lewis,Sturges
S001048,rep,04/12/1815,03/03/1817,Lewis,Sturges
T000012,rep,17/10/1803,03/03/1805,Samuel,Taggart
T000012,rep,02/12/1805,03/03/1807,Samuel,Taggart
T000012,rep,26/10/1807,03/03/1809,Samuel,Taggart
T000012,rep,22/05/1809,03/03/1811,Samuel,Taggart
T000012,rep,04/11/1811,03/03/1813,Samuel,Taggart
T000012,rep,24/05/1813,03/03/1815,Samuel,Taggart
T000012,rep,04/12/1815,03/03/1817,Samuel,Taggart
T000029,rep,07/12/1801,03/03/1803,Benjamin,Tallmadge
T000029,rep,17/10/1803,03/03/1805,Benjamin,Tallmadge
T000029,rep,02/12/1805,03/03/1807,Benjamin,Tallmadge
T000029,rep,26/10/1807,03/03/1809,Benjamin,Tallmadge
T000029,rep,22/05/1809,03/03/1811,Benjamin,Tallmadge
T000029,rep,04/11/1811,03/03/1813,Benjamin,Tallmadge
T000029,rep,24/05/1813,03/03/1815,Benjamin,Tallmadge
T000029,rep,04/12/1815,03/03/1817,Benjamin,Tallmadge
T000047,rep,04/12/1815,03/03/1817,Magnus,Tate
T000054,rep,04/12/1815,03/03/1817,Micah,Taul
T000084,rep,04/12/1815,03/03/1817,John,Taylor
T000115,rep,24/05/1813,03/03/1815,Thomas,Telfair
T000115,rep,04/12/1815,03/03/1817,Thomas,Telfair
T000169,rep,04/12/1815,03/03/1817,Isaac,Thomas
T000247,rep,04/12/1815,03/03/1817,Enos,Throop
T000264,sen,01/01/1796,03/03/1797,Isaac,Tichenor
T000264,sen,04/12/1815,03/03/1821,Isaac,Tichenor
V000120,rep,24/05/1813,03/03/1815,Roger,Vose
V000120,rep,04/12/1815,03/03/1817,Roger,Vose
W000128,rep,24/05/1813,03/03/1815,Artemas,Ward
W000128,rep,04/12/1815,03/03/1817,Artemas,Ward
W000136,rep,04/12/1815,03/03/1817,Jonathan,Ward
W000141,rep,24/05/1813,03/03/1815,Thomas,Ward
W000141,rep,04/12/1815,03/03/1817,Thomas,Ward
W000329,rep,22/05/1809,03/03/1811,Laban,Wheaton
W000329,rep,04/11/1811,03/03/1813,Laban,Wheaton
W000329,rep,24/05/1813,03/03/1815,Laban,Wheaton
W000329,rep,04/12/1815,03/03/1817,Laban,Wheaton
W000456,rep,24/05/1813,03/03/1815,Jeduthun,Wilcox
W000456,rep,04/12/1815,03/03/1817,Jeduthun,Wilcox
W000523,rep,04/12/1815,03/03/1817,Jonathan,Williams
W000565,rep,04/12/1815,03/03/1817,Westel,Willoughby
W000595,sen,04/12/1815,08/01/1821,James,Wilson
W000616,rep,24/05/1813,03/03/1815,Thomas,Wilson
W000616,rep,04/12/1815,03/03/1817,Thomas,Wilson
W000725,rep,04/12/1815,03/03/1817,John,Woods
W000733,rep,04/12/1815,03/03/1817,William,Woodward
Y000001,rep,24/05/1813,03/03/1815,Bartlett,Yancey
Y000001,rep,04/12/1815,03/03/1817,Bartlett,Yancey
Y000009,rep,04/12/1815,03/03/1817,John,Yates
A000317,sen,01/01/1816,03/03/1819,Eli,Ashmun
H000176,rep,24/05/1813,03/03/1815,Alexander,Hanson
H000176,rep,04/12/1815,20/12/1816,Alexander,Hanson
H000176,sen,20/12/1816,23/04/1819,Alexander,Hanson
H000186,sen,01/01/1816,03/03/1817,Martin,Hardin
H000225,rep,02/12/1793,03/03/1795,Robert,Harper
H000225,rep,07/12/1795,03/03/1797,Robert,Harper
H000225,rep,15/05/1797,03/03/1799,Robert,Harper
H000225,rep,02/12/1799,03/03/1801,Robert,Harper
H000225,sen,01/01/1816,03/03/1817,Robert,Harper
M000213,sen,01/01/1816,03/03/1817,Armistead,Mason
S000949,sen,04/12/1816,03/03/1817,Montfort,Stokes
S000949,sen,04/03/1817,03/03/1823,Montfort,Stokes
M000858,sen,09/11/1790,03/03/1791,James,Monroe
M000858,sen,04/03/1791,27/05/1794,James,Monroe
A000122,rep,01/12/1817,03/03/1819,Heman,Allen
A000235,rep,22/05/1809,03/03/1811,William,Anderson
A000235,rep,04/11/1811,03/03/1813,William,Anderson
A000235,rep,24/05/1813,03/03/1815,William,Anderson
A000235,rep,01/12/1817,03/03/1819,William,Anderson
A000340,rep,01/12/1817,03/03/1819,Archibald,Austin
B000350,rep,01/12/1817,03/03/1819,Joseph,Bellinger
B000368,rep,04/12/1815,03/03/1817,Benjamin,Bennet
B000368,rep,01/12/1817,03/03/1819,Benjamin,Bennet
B000571,rep,04/12/1815,03/03/1817,William,Blount
B000571,rep,01/12/1817,03/03/1819,William,Blount
B000650,rep,04/12/1815,03/03/1817,John,Boss
B000650,rep,01/12/1817,03/03/1819,John,Boss
B000990,rep,04/12/1815,03/03/1817,Joseph,Bryan
B000990,rep,01/12/1817,03/03/1819,Joseph,Bryan
B001137,sen,01/12/1817,03/03/1821,James,Burrill
C000407,rep,01/12/1817,03/03/1819,Thomas,Claiborne
C000408,rep,15/05/1797,03/03/1799,William,Claiborne
C000408,rep,02/12/1799,03/03/1801,William,Claiborne
C000408,sen,01/12/1817,31/12/1817,William,Claiborne
C000650,rep,01/12/1817,03/03/1819,Edward,Colston
C000664,rep,24/05/1813,03/03/1815,Oliver,Comstock
C000664,rep,04/12/1815,03/03/1817,Oliver,Comstock
C000664,rep,01/12/1817,03/03/1819,Oliver,Comstock
C000728,rep,04/12/1815,03/03/1817,Zadock,Cook
C000728,rep,01/12/1817,03/03/1819,Zadock,Cook
C000954,rep,01/12/1817,03/03/1819,Daniel,Cruger
C001019,rep,01/12/1817,03/03/1819,John,Cushman
D000057,rep,01/12/1817,03/03/1819,Isaac,Darlington
D000271,rep,26/10/1807,03/03/1809,Joseph,Desha
D000271,rep,22/05/1809,03/03/1811,Joseph,Desha
D000271,rep,04/11/1811,03/03/1813,Joseph,Desha
D000271,rep,24/05/1813,03/03/1815,Joseph,Desha
D000271,rep,04/12/1815,03/03/1817,Joseph,Desha
D000271,rep,01/12/1817,03/03/1819,Joseph,Desha
D000485,rep,01/12/1817,03/03/1819,John,Drake
E000118,rep,01/12/1817,03/03/1819,Benjamin,Ellicott
E000197,rep,17/10/1803,03/03/1805,John,Eppes
E000197,rep,02/12/1805,03/03/1807,John,Eppes
E000197,rep,26/10/1807,03/03/1809,John,Eppes
E000197,rep,22/05/1809,03/03/1811,John,Eppes
E000197,rep,24/05/1813,03/03/1815,John,Eppes
E000197,sen,01/12/1817,31/12/1819,John,Eppes
F000154,rep,02/12/1805,03/03/1807,James,Fisk
F000154,rep,26/10/1807,03/03/1809,James,Fisk
F000154,rep,04/11/1811,03/03/1813,James,Fisk
F000154,rep,24/05/1813,03/03/1815,James,Fisk
F000154,sen,01/12/1817,03/03/1819,James,Fisk
F000278,rep,04/12/1815,03/03/1817,Daniel,Forney
F000278,rep,01/12/1817,03/03/1819,Daniel,Forney
